theater_id,theater_name,movie_id,title,release_date,duration,rating,star,poster,format,date,showtimes
3017,新宿ピカデリー,105109,映画ちいかわ　人魚の島のひみつ,7月24日公開,99分,G,3.8,https://media.eiga.com/images/movie/105109/photo/1070d756f3d9867f/320.jpg,通常,2026-08-17,"8:15,10:25,13:50,16:25,19:00,22:05"
3017,新宿ピカデリー,105109,映画ちいかわ　人魚の島のひみつ,7月24日公開,99分,G,3.8,https://media.eiga.com/images/movie/105109/photo/1070d756f3d9867f/320.jpg,通常,2026-08-18,"8:15,10:25,13:50,16:25,19:00,22:05"
3017,新宿ピカデリー,105109,映画ちいかわ　人魚の島のひみつ,7月24日公開,99分,G,3.8,https://media.eiga.com/images/movie/105109/photo/1070d756f3d9867f/320.jpg,通常,2026-08-19,"8:15,10:25,13:50,16:25,19:00,22:05"
3017,新宿ピカデリー,105912,オークストリートの異変,8月14日公開,100分,G,3.4,https://media.eiga.com/images/movie/105912/photo/8873c72acd758414/320.jpg,字幕,2026-08-17,"8:10,15:20,17:50,21:55"
3017,新宿ピカデリー,105912,オークストリートの異変,8月14日公開,100分,G,3.4,https://media.eiga.com/images/movie/105912/photo/8873c72acd758414/320.jpg,字幕,2026-08-18,"8:10,15:20,17:50,21:55"
3017,新宿ピカデリー,105912,オークストリートの異変,8月14日公開,100分,G,3.4,https://media.eiga.com/images/movie/105912/photo/8873c72acd758414/320.jpg,字幕,2026-08-19,"8:10,15:20,17:50,21:55"
3017,新宿ピカデリー,105912,オークストリートの異変,8月14日公開,100分,G,3.4,https://media.eiga.com/images/movie/105912/photo/8873c72acd758414/320.jpg,吹替,2026-08-17,12:50
3017,新宿ピカデリー,105912,オークストリートの異変,8月14日公開,100分,G,3.4,https://media.eiga.com/images/movie/105912/photo/8873c72acd758414/320.jpg,吹替,2026-08-18,12:50
3017,新宿ピカデリー,105912,オークストリートの異変,8月14日公開,100分,G,3.4,https://media.eiga.com/images/movie/105912/photo/8873c72acd758414/320.jpg,吹替,2026-08-19,12:50
3017,新宿ピカデリー,104441,あの星が降る丘で、君とまた出会いたい。,8月7日公開,128分,G,3.7,https://media.eiga.com/images/movie/104441/photo/99959b9640d5b33b/320.jpg,通常,2026-08-17,"8:00,13:40,16:30,19:20,21:30"
3017,新宿ピカデリー,104441,あの星が降る丘で、君とまた出会いたい。,8月7日公開,128分,G,3.7,https://media.eiga.com/images/movie/104441/photo/99959b9640d5b33b/320.jpg,通常,2026-08-18,"8:00,10:50,13:40,16:30,19:20,21:30"
3017,新宿ピカデリー,104441,あの星が降る丘で、君とまた出会いたい。,8月7日公開,128分,G,3.7,https://media.eiga.com/images/movie/104441/photo/99959b9640d5b33b/320.jpg,通常,2026-08-19,"8:00,10:50,13:40,16:30,19:20,21:30"
3017,新宿ピカデリー,104441,あの星が降る丘で、君とまた出会いたい。,8月7日公開,128分,G,3.7,https://media.eiga.com/images/movie/104441/photo/99959b9640d5b33b/320.jpg,字幕,2026-08-17,10:50
3017,新宿ピカデリー,102846,スパイダーマン　ブランド・ニュー・デイ,7月31日公開,145分,G,4.0,https://media.eiga.com/images/movie/102846/photo/5f292083f8b31442/320.jpg,字幕,2026-08-17,"8:05,10:45,12:55,18:45,20:20"
3017,新宿ピカデリー,102846,スパイダーマン　ブランド・ニュー・デイ,7月31日公開,145分,G,4.0,https://media.eiga.com/images/movie/102846/photo/5f292083f8b31442/320.jpg,字幕,2026-08-18,"8:05,10:45,12:55,18:45,20:20"
3017,新宿ピカデリー,102846,スパイダーマン　ブランド・ニュー・デイ,7月31日公開,145分,G,4.0,https://media.eiga.com/images/movie/102846/photo/5f292083f8b31442/320.jpg,字幕,2026-08-19,"8:05,10:45,12:55,18:45,20:20"
3017,新宿ピカデリー,102846,スパイダーマン　ブランド・ニュー・デイ,7月31日公開,145分,G,4.0,https://media.eiga.com/images/movie/102846/photo/5f292083f8b31442/320.jpg,吹替,2026-08-17,15:45
3017,新宿ピカデリー,102846,スパイダーマン　ブランド・ニュー・デイ,7月31日公開,145分,G,4.0,https://media.eiga.com/images/movie/102846/photo/5f292083f8b31442/320.jpg,吹替,2026-08-18,15:45
3017,新宿ピカデリー,102846,スパイダーマン　ブランド・ニュー・デイ,7月31日公開,145分,G,4.0,https://media.eiga.com/images/movie/102846/photo/5f292083f8b31442/320.jpg,吹替,2026-08-19,15:45
3017,新宿ピカデリー,104266,キングダム　魂の決戦,7月17日公開,134分,G,3.8,https://media.eiga.com/images/movie/104266/photo/11f8ec888abed8ec/320.jpg,通常,2026-08-17,"10:30,13:25,16:20,21:25"
3017,新宿ピカデリー,104266,キングダム　魂の決戦,7月17日公開,134分,G,3.8,https://media.eiga.com/images/movie/104266/photo/11f8ec888abed8ec/320.jpg,通常,2026-08-18,"10:30,13:25,16:20,21:25"
3017,新宿ピカデリー,104266,キングダム　魂の決戦,7月17日公開,134分,G,3.8,https://media.eiga.com/images/movie/104266/photo/11f8ec888abed8ec/320.jpg,通常,2026-08-19,"10:30,13:25,16:20,21:25"
3017,新宿ピカデリー,104707,ブルーロック,8月7日公開,128分,G,4.1,https://media.eiga.com/images/movie/104707/photo/34e32ed67fec8ffd/320.jpg,通常,2026-08-17,"11:10,13:55,16:40,20:30"
3017,新宿ピカデリー,104707,ブルーロック,8月7日公開,128分,G,4.1,https://media.eiga.com/images/movie/104707/photo/34e32ed67fec8ffd/320.jpg,通常,2026-08-18,"11:10,13:55,16:40,20:30"
3017,新宿ピカデリー,104707,ブルーロック,8月7日公開,128分,G,4.1,https://media.eiga.com/images/movie/104707/photo/34e32ed67fec8ffd/320.jpg,通常,2026-08-19,"11:10,13:55,16:40,20:30"
3017,新宿ピカデリー,102093,Michael マイケル,6月12日公開,127分,G,4.1,https://media.eiga.com/images/movie/102093/photo/fa35064a7248560b/320.jpg,字幕,2026-08-17,"10:50,16:00"
3017,新宿ピカデリー,102093,Michael マイケル,6月12日公開,127分,G,4.1,https://media.eiga.com/images/movie/102093/photo/fa35064a7248560b/320.jpg,字幕,2026-08-18,"10:50,16:00"
3017,新宿ピカデリー,102093,Michael マイケル,6月12日公開,127分,G,4.1,https://media.eiga.com/images/movie/102093/photo/fa35064a7248560b/320.jpg,字幕,2026-08-19,"10:50,16:00"
3017,新宿ピカデリー,104002,トイ・ストーリー5,7月3日公開,102分,G,3.9,https://media.eiga.com/images/movie/104002/photo/b5330044c94ef8b1/320.jpg,吹替,2026-08-17,"8:25,13:35,16:00,18:25,20:45"
3017,新宿ピカデリー,104002,トイ・ストーリー5,7月3日公開,102分,G,3.9,https://media.eiga.com/images/movie/104002/photo/b5330044c94ef8b1/320.jpg,吹替,2026-08-18,"8:25,13:35,16:00,18:25,20:45"
3017,新宿ピカデリー,104002,トイ・ストーリー5,7月3日公開,102分,G,3.9,https://media.eiga.com/images/movie/104002/photo/b5330044c94ef8b1/320.jpg,吹替,2026-08-19,"8:25,13:35,16:00,18:25,20:45"
3017,新宿ピカデリー,105870,ミニオンズ＆モンスターズ,8月7日公開,90分,G,3.5,https://media.eiga.com/images/movie/105870/photo/b32b39d591282c8d/320.jpg,吹替,2026-08-17,"8:00,10:40,12:00,16:05,22:00"
3017,新宿ピカデリー,105870,ミニオンズ＆モンスターズ,8月7日公開,90分,G,3.5,https://media.eiga.com/images/movie/105870/photo/b32b39d591282c8d/320.jpg,吹替,2026-08-18,"8:00,10:40,12:00,16:05,22:00"
3017,新宿ピカデリー,105870,ミニオンズ＆モンスターズ,8月7日公開,90分,G,3.5,https://media.eiga.com/images/movie/105870/photo/b32b39d591282c8d/320.jpg,吹替,2026-08-19,"8:00,10:40,12:00,16:05,22:00"
3017,新宿ピカデリー,104003,モアナと伝説の海,7月31日公開,115分,G,3.6,https://media.eiga.com/images/movie/104003/photo/e8892705b1998bcc/320.jpg,字幕,2026-08-17,"10:25,13:05,18:50"
3017,新宿ピカデリー,104003,モアナと伝説の海,7月31日公開,115分,G,3.6,https://media.eiga.com/images/movie/104003/photo/e8892705b1998bcc/320.jpg,字幕,2026-08-18,"10:25,13:05,18:50"
3017,新宿ピカデリー,104003,モアナと伝説の海,7月31日公開,115分,G,3.6,https://media.eiga.com/images/movie/104003/photo/e8892705b1998bcc/320.jpg,字幕,2026-08-19,"10:25,13:05,18:50"
3017,新宿ピカデリー,105228,映画クレヨンしんちゃん　奇々怪々！オラの妖怪バケ～ション,7月31日公開,101分,G,3.6,https://media.eiga.com/images/movie/105228/photo/306c5c5a451c48b9/320.jpg,通常,2026-08-17,"10:55,13:15,15:40"
3017,新宿ピカデリー,105228,映画クレヨンしんちゃん　奇々怪々！オラの妖怪バケ～ション,7月31日公開,101分,G,3.6,https://media.eiga.com/images/movie/105228/photo/306c5c5a451c48b9/320.jpg,通常,2026-08-18,"10:55,13:15,15:40"
3017,新宿ピカデリー,105228,映画クレヨンしんちゃん　奇々怪々！オラの妖怪バケ～ション,7月31日公開,101分,G,3.6,https://media.eiga.com/images/movie/105228/photo/306c5c5a451c48b9/320.jpg,通常,2026-08-19,"10:55,13:15,15:40"
3017,新宿ピカデリー,105899,だぁれかさんとアソぼ？,7月24日公開,109分,G,2.8,https://media.eiga.com/images/movie/105899/photo/4fd6c98384904dc2/320.jpg,通常,2026-08-17,"8:05,19:25"
3017,新宿ピカデリー,105899,だぁれかさんとアソぼ？,7月24日公開,109分,G,2.8,https://media.eiga.com/images/movie/105899/photo/4fd6c98384904dc2/320.jpg,通常,2026-08-18,8:05
3017,新宿ピカデリー,105899,だぁれかさんとアソぼ？,7月24日公開,109分,G,2.8,https://media.eiga.com/images/movie/105899/photo/4fd6c98384904dc2/320.jpg,通常,2026-08-19,"8:05,19:25"
3017,新宿ピカデリー,105111,口に関するアンケート,7月3日公開,89分,G,2.9,https://media.eiga.com/images/movie/105111/photo/584e2b6c97b95df1/320.jpg,通常,2026-08-17,18:15
3017,新宿ピカデリー,105111,口に関するアンケート,7月3日公開,89分,G,2.9,https://media.eiga.com/images/movie/105111/photo/584e2b6c97b95df1/320.jpg,通常,2026-08-18,18:15
3017,新宿ピカデリー,105111,口に関するアンケート,7月3日公開,89分,G,2.9,https://media.eiga.com/images/movie/105111/photo/584e2b6c97b95df1/320.jpg,通常,2026-08-19,18:15
3017,新宿ピカデリー,105425,機動警察パトレイバー EZY File 2,8月14日公開,70分,G,2.9,https://media.eiga.com/images/movie/105425/photo/c4ef3255e1811bc1/320.jpg,通常,2026-08-17,"8:30,10:10,14:10,18:20,20:10"
